Column header,Document ID,Document,Count,Mean,Mode,Median,Standard deviation,Minimum,Maximum,Skewness,Kurtosis,25% quantile,50% quantile,75% quantile
Number of Sentences in Document,285,"=hyperlink(""/Users/macarahmorgan/Guldi-Lab/Municode/LA transfer/10-05-2015_Codes/Title_20-UTILITIES-Division_4-SOLID_WASTE-Chapter_20.70-FRANCHISE_REQUIREMENTS_FOR_SOLID_WASTE_HANDLING_SERVICES.txt"")",40,40.0,40,40.0,,40,40,,,40.0,40.0,40.0
Number of Sentences in Document,286,"=hyperlink(""/Users/macarahmorgan/Guldi-Lab/Municode/LA transfer/10-05-2015_Codes/Title_20-UTILITIES-Division_4-SOLID_WASTE-Chapter_20.72-WASTE_COLLECTOR_PERMITS.txt"")",277,277.0,277,277.0,,277,277,,,277.0,277.0,277.0
Number of Sentences in Document,287,"=hyperlink(""/Users/macarahmorgan/Guldi-Lab/Municode/LA transfer/10-05-2015_Codes/Title_20-UTILITIES-Division_4-SOLID_WASTE-Chapter_20.76-PERMIT_DENIAL,_REVISION,_SUSPENSION_AND_REVOCATION.txt"")",40,40.0,40,40.0,,40,40,,,40.0,40.0,40.0
Number of Sentences in Document,288,"=hyperlink(""/Users/macarahmorgan/Guldi-Lab/Municode/LA transfer/10-05-2015_Codes/Title_20-UTILITIES-Division_4-SOLID_WASTE-Chapter_20.80-ENFORCEMENT_PROGRAM.txt"")",105,105.0,105,105.0,,105,105,,,105.0,105.0,105.0
Number of Sentences in Document,289,"=hyperlink(""/Users/macarahmorgan/Guldi-Lab/Municode/LA transfer/10-05-2015_Codes/Title_20-UTILITIES-Division_4-SOLID_WASTE-Chapter_20.84-HEARINGS.txt"")",79,79.0,79,79.0,,79,79,,,79.0,79.0,79.0
Number of Sentences in Document,290,"=hyperlink(""/Users/macarahmorgan/Guldi-Lab/Municode/LA transfer/10-05-2015_Codes/Title_20-UTILITIES-Division_4-SOLID_WASTE-Chapter_20.86-APPEALS_AND_INJUNCTIONS.txt"")",11,11.0,11,11.0,,11,11,,,11.0,11.0,11.0
Number of Sentences in Document,291,"=hyperlink(""/Users/macarahmorgan/Guldi-Lab/Municode/LA transfer/10-05-2015_Codes/Title_20-UTILITIES-Division_4-SOLID_WASTE-Chapter_20.87-CONSTRUCTION_AND_DEMOLITION_DEBRIS_RECYCLING_AND_REUSE.txt"")",161,161.0,161,161.0,,161,161,,,161.0,161.0,161.0
Number of Sentences in Document,292,"=hyperlink(""/Users/macarahmorgan/Guldi-Lab/Municode/LA transfer/10-05-2015_Codes/Title_20-UTILITIES-Division_4-SOLID_WASTE-Chapter_20.88-SOLID_WASTE_MANAGEMENT_FEE.txt"")",135,135.0,135,135.0,,135,135,,,135.0,135.0,135.0
Number of Sentences in Document,293,"=hyperlink(""/Users/macarahmorgan/Guldi-Lab/Municode/LA transfer/10-05-2015_Codes/Title_20-UTILITIES-Division_4-SOLID_WASTE-Chapter_20.89-SOLID_WASTE_GENERATION_SERVICE_CHARGE.txt"")",41,41.0,41,41.0,,41,41,,,41.0,41.0,41.0
Number of Sentences in Document,294,"=hyperlink(""/Users/macarahmorgan/Guldi-Lab/Municode/LA transfer/10-05-2015_Codes/Title_20-UTILITIES-Division_4A-GARBAGE_DISPOSAL_DISTRICTS.txt"")",350,350.0,350,350.0,,350,350,,,350.0,350.0,350.0
Number of Sentences in Document,295,"=hyperlink(""/Users/macarahmorgan/Guldi-Lab/Municode/LA transfer/10-05-2015_Codes/Title_20-UTILITIES-Division_5-FLOOD_CONTROL_DISTRICT_PROPERTY_AND_FACILITIES.txt"")",101,101.0,101,101.0,,101,101,,,101.0,101.0,101.0
Number of Sentences in Document,296,"=hyperlink(""/Users/macarahmorgan/Guldi-Lab/Municode/LA transfer/10-05-2015_Codes/Title_20-UTILITIES-Division_6-COUNTY_SERVICE_AREAS_AND_COMMUNITY_FACILITIES_DISTRICTS.txt"")",93,93.0,93,93.0,,93,93,,,93.0,93.0,93.0
Number of Sentences in Document,297,"=hyperlink(""/Users/macarahmorgan/Guldi-Lab/Municode/LA transfer/10-05-2015_Codes/Title_21-SUBDIVISIONS-Chapter_21.04-GENERAL_PROVISIONS.txt"")",35,35.0,35,35.0,,35,35,,,35.0,35.0,35.0
Number of Sentences in Document,298,"=hyperlink(""/Users/macarahmorgan/Guldi-Lab/Municode/LA transfer/10-05-2015_Codes/Title_21-SUBDIVISIONS-Chapter_21.08-DEFINITIONS.txt"")",103,103.0,103,103.0,,103,103,,,103.0,103.0,103.0
Number of Sentences in Document,299,"=hyperlink(""/Users/macarahmorgan/Guldi-Lab/Municode/LA transfer/10-05-2015_Codes/Title_21-SUBDIVISIONS-Chapter_21.12-SUBDIVISION_COMMITTEE.txt"")",26,26.0,26,26.0,,26,26,,,26.0,26.0,26.0
Number of Sentences in Document,300,"=hyperlink(""/Users/macarahmorgan/Guldi-Lab/Municode/LA transfer/10-05-2015_Codes/Title_21-SUBDIVISIONS-Chapter_21.16-GENERAL_REQUIREMENTS.txt"")",116,116.0,116,116.0,,116,116,,,116.0,116.0,116.0
Number of Sentences in Document,301,"=hyperlink(""/Users/macarahmorgan/Guldi-Lab/Municode/LA transfer/10-05-2015_Codes/Title_21-SUBDIVISIONS-Chapter_21.20-SURVEYS.txt"")",57,57.0,57,57.0,,57,57,,,57.0,57.0,57.0
Number of Sentences in Document,302,"=hyperlink(""/Users/macarahmorgan/Guldi-Lab/Municode/LA transfer/10-05-2015_Codes/Title_21-SUBDIVISIONS-Chapter_21.24-DESIGN_STANDARDS.txt"")",484,484.0,484,484.0,,484,484,,,484.0,484.0,484.0
Number of Sentences in Document,303,"=hyperlink(""/Users/macarahmorgan/Guldi-Lab/Municode/LA transfer/10-05-2015_Codes/Title_21-SUBDIVISIONS-Chapter_21.28-DEDICATIONS.txt"")",148,148.0,148,148.0,,148,148,,,148.0,148.0,148.0
Number of Sentences in Document,304,"=hyperlink(""/Users/macarahmorgan/Guldi-Lab/Municode/LA transfer/10-05-2015_Codes/Title_21-SUBDIVISIONS-Chapter_21.32-IMPROVEMENTS.txt"")",265,265.0,265,265.0,,265,265,,,265.0,265.0,265.0
Number of Sentences in Document,305,"=hyperlink(""/Users/macarahmorgan/Guldi-Lab/Municode/LA transfer/10-05-2015_Codes/Title_21-SUBDIVISIONS-Chapter_21.36-BONDS_AND_DEPOSITS.txt"")",114,114.0,114,114.0,,114,114,,,114.0,114.0,114.0
Number of Sentences in Document,306,"=hyperlink(""/Users/macarahmorgan/Guldi-Lab/Municode/LA transfer/10-05-2015_Codes/Title_21-SUBDIVISIONS-Chapter_21.38-VESTING_TENTATIVE_MAP.txt"")",46,46.0,46,46.0,,46,46,,,46.0,46.0,46.0
Number of Sentences in Document,307,"=hyperlink(""/Users/macarahmorgan/Guldi-Lab/Municode/LA transfer/10-05-2015_Codes/Title_21-SUBDIVISIONS-Chapter_21.40-TENTATIVE_MAPS.txt"")",172,172.0,172,172.0,,172,172,,,172.0,172.0,172.0
Number of Sentences in Document,308,"=hyperlink(""/Users/macarahmorgan/Guldi-Lab/Municode/LA transfer/10-05-2015_Codes/Title_21-SUBDIVISIONS-Chapter_21.44-FINAL_MAPS_AND_PARCEL_MAPS.txt"")",507,507.0,507,507.0,,507,507,,,507.0,507.0,507.0
Number of Sentences in Document,309,"=hyperlink(""/Users/macarahmorgan/Guldi-Lab/Municode/LA transfer/10-05-2015_Codes/Title_21-SUBDIVISIONS-Chapter_21.48-MINOR_LAND_DIVISIONS.txt"")",162,162.0,162,162.0,,162,162,,,162.0,162.0,162.0
Number of Sentences in Document,310,"=hyperlink(""/Users/macarahmorgan/Guldi-Lab/Municode/LA transfer/10-05-2015_Codes/Title_21-SUBDIVISIONS-Chapter_21.52-MODIFICATIONS.txt"")",58,58.0,58,58.0,,58,58,,,58.0,58.0,58.0
Number of Sentences in Document,311,"=hyperlink(""/Users/macarahmorgan/Guldi-Lab/Municode/LA transfer/10-05-2015_Codes/Title_21-SUBDIVISIONS-Chapter_21.56-APPEALS.txt"")",56,56.0,56,56.0,,56,56,,,56.0,56.0,56.0
Number of Sentences in Document,312,"=hyperlink(""/Users/macarahmorgan/Guldi-Lab/Municode/LA transfer/10-05-2015_Codes/Title_21-SUBDIVISIONS-Chapter_21.60-CERTIFICATES_OF_COMPLIANCE—NOTICES_OF_VIOLATION.txt"")",61,61.0,61,61.0,,61,61,,,61.0,61.0,61.0
Number of Sentences in Document,313,"=hyperlink(""/Users/macarahmorgan/Guldi-Lab/Municode/LA transfer/10-05-2015_Codes/Title_21-SUBDIVISIONS-Chapter_21.62-SUBDIVISION_FILING_FEES_AND_DEPOSITS.txt"")",373,373.0,373,373.0,,373,373,,,373.0,373.0,373.0
Number of Sentences in Document,314,"=hyperlink(""/Users/macarahmorgan/Guldi-Lab/Municode/LA transfer/10-05-2015_Codes/Title_22-PLANNING_AND_ZONING-APPENDIX_1-LEGISLATIVE_HISTORY_FOR_ORDINANCE_1494.txt"")",2233,2233.0,2233,2233.0,,2233,2233,,,2233.0,2233.0,2233.0
Number of Sentences in Document,315,"=hyperlink(""/Users/macarahmorgan/Guldi-Lab/Municode/LA transfer/10-05-2015_Codes/Title_22-PLANNING_AND_ZONING-APPENDIX_2-CROSS_REFERENCE_TABLE_FOR_ORDINANCE_1494.txt"")",165,165.0,165,165.0,,165,165,,,165.0,165.0,165.0
Number of Sentences in Document,316,"=hyperlink(""/Users/macarahmorgan/Guldi-Lab/Municode/LA transfer/10-05-2015_Codes/Title_22-PLANNING_AND_ZONING-APPENDIX_3-MINIMUM_DIMENSIONS_FOR_PARKING_STALLS.txt"")",1,1.0,1,1.0,,1,1,,,1.0,1.0,1.0
Number of Sentences in Document,317,"=hyperlink(""/Users/macarahmorgan/Guldi-Lab/Municode/LA transfer/10-05-2015_Codes/Title_22-PLANNING_AND_ZONING-Division_1-PLANNING_AND_ZONING-Chapter_22.04-INTRODUCTORY_PROVISIONS.txt"")",40,40.0,40,40.0,,40,40,,,40.0,40.0,40.0
Number of Sentences in Document,318,"=hyperlink(""/Users/macarahmorgan/Guldi-Lab/Municode/LA transfer/10-05-2015_Codes/Title_22-PLANNING_AND_ZONING-Division_1-PLANNING_AND_ZONING-Chapter_22.08-DEFINITIONS.txt"")",649,649.0,649,649.0,,649,649,,,649.0,649.0,649.0
Number of Sentences in Document,319,"=hyperlink(""/Users/macarahmorgan/Guldi-Lab/Municode/LA transfer/10-05-2015_Codes/Title_22-PLANNING_AND_ZONING-Division_1-PLANNING_AND_ZONING-Chapter_22.12-ZONES_AND_DISTRICTS.txt"")",55,55.0,55,55.0,,55,55,,,55.0,55.0,55.0
Number of Sentences in Document,320,"=hyperlink(""/Users/macarahmorgan/Guldi-Lab/Municode/LA transfer/10-05-2015_Codes/Title_22-PLANNING_AND_ZONING-Division_1-PLANNING_AND_ZONING-Chapter_22.16-ZONED_DISTRICTS_AND_MAPS.txt"")",558,558.0,558,558.0,,558,558,,,558.0,558.0,558.0
Number of Sentences in Document,321,"=hyperlink(""/Users/macarahmorgan/Guldi-Lab/Municode/LA transfer/10-05-2015_Codes/Title_22-PLANNING_AND_ZONING-Division_1-PLANNING_AND_ZONING-Chapter_22.20-RESIDENTIAL_ZONES.txt"")",966,966.0,966,966.0,,966,966,,,966.0,966.0,966.0
Number of Sentences in Document,322,"=hyperlink(""/Users/macarahmorgan/Guldi-Lab/Municode/LA transfer/10-05-2015_Codes/Title_22-PLANNING_AND_ZONING-Division_1-PLANNING_AND_ZONING-Chapter_22.24-AGRICULTURAL_ZONES.txt"")",518,518.0,518,518.0,,518,518,,,518.0,518.0,518.0
Number of Sentences in Document,323,"=hyperlink(""/Users/macarahmorgan/Guldi-Lab/Municode/LA transfer/10-05-2015_Codes/Title_22-PLANNING_AND_ZONING-Division_1-PLANNING_AND_ZONING-Chapter_22.28-COMMERCIAL_ZONES.txt"")",1670,1670.0,1670,1670.0,,1670,1670,,,1670.0,1670.0,1670.0
Number of Sentences in Document,324,"=hyperlink(""/Users/macarahmorgan/Guldi-Lab/Municode/LA transfer/10-05-2015_Codes/Title_22-PLANNING_AND_ZONING-Division_1-PLANNING_AND_ZONING-Chapter_22.32-INDUSTRIAL_ZONES.txt"")",597,597.0,597,597.0,,597,597,,,597.0,597.0,597.0
Number of Sentences in Document,325,"=hyperlink(""/Users/macarahmorgan/Guldi-Lab/Municode/LA transfer/10-05-2015_Codes/Title_22-PLANNING_AND_ZONING-Division_1-PLANNING_AND_ZONING-Chapter_22.36-PUBLICLY_OWNED_PROPERTY.txt"")",17,17.0,17,17.0,,17,17,,,17.0,17.0,17.0
Number of Sentences in Document,326,"=hyperlink(""/Users/macarahmorgan/Guldi-Lab/Municode/LA transfer/10-05-2015_Codes/Title_22-PLANNING_AND_ZONING-Division_1-PLANNING_AND_ZONING-Chapter_22.40-SPECIAL_PURPOSE_AND_COMBINING_ZONES.txt"")",1164,1164.0,1164,1164.0,,1164,1164,,,1164.0,1164.0,1164.0
Number of Sentences in Document,327,"=hyperlink(""/Users/macarahmorgan/Guldi-Lab/Municode/LA transfer/10-05-2015_Codes/Title_22-PLANNING_AND_ZONING-Division_1-PLANNING_AND_ZONING-Chapter_22.48-YARDS,_HIGHWAY_LINES_AND_HIGHWAYS.txt"")",379,379.0,379,379.0,,379,379,,,379.0,379.0,379.0
Number of Sentences in Document,328,"=hyperlink(""/Users/macarahmorgan/Guldi-Lab/Municode/LA transfer/10-05-2015_Codes/Title_22-PLANNING_AND_ZONING-Division_1-PLANNING_AND_ZONING-Chapter_22.60-ADMINISTRATION*.txt"")",605,605.0,605,605.0,,605,605,,,605.0,605.0,605.0
Number of Sentences in Document,329,"=hyperlink(""/Users/macarahmorgan/Guldi-Lab/Municode/LA transfer/10-05-2015_Codes/Title_22-PLANNING_AND_ZONING-Division_1-PLANNING_AND_ZONING-Chapter_22.62-ADULT_BUSINESSES.txt"")",133,133.0,133,133.0,,133,133,,,133.0,133.0,133.0
Number of Sentences in Document,330,"=hyperlink(""/Users/macarahmorgan/Guldi-Lab/Municode/LA transfer/10-05-2015_Codes/Title_22-PLANNING_AND_ZONING-Division_1-PLANNING_AND_ZONING-Chapter_22.64-LEGISLATIVE_PROVISIONS.txt"")",38,38.0,38,38.0,,38,38,,,38.0,38.0,38.0
Number of Sentences in Document,331,"=hyperlink(""/Users/macarahmorgan/Guldi-Lab/Municode/LA transfer/10-05-2015_Codes/Title_22-PLANNING_AND_ZONING-Division_2-ADDITIONAL_REGULATIONS.txt"")",398,398.0,398,398.0,,398,398,,,398.0,398.0,398.0
Number of Sentences in Document,332,"=hyperlink(""/Users/macarahmorgan/Guldi-Lab/Municode/LA transfer/10-05-2015_Codes/Title_26-BUILDING_CODE-APPENDIX_A-Legislative_History_for_Ordinance_2225..txt"")",1092,1092.0,1092,1092.0,,1092,1092,,,1092.0,1092.0,1092.0
Number of Sentences in Document,333,"=hyperlink(""/Users/macarahmorgan/Guldi-Lab/Municode/LA transfer/10-05-2015_Codes/Title_26-BUILDING_CODE-APPENDIX_J-GRADING.txt"")",871,871.0,871,871.0,,871,871,,,871.0,871.0,871.0
Number of Sentences in Document,334,"=hyperlink(""/Users/macarahmorgan/Guldi-Lab/Municode/LA transfer/10-05-2015_Codes/Title_26-BUILDING_CODE-CHAPTER_1-ADMINISTRATION.txt"")",1289,1289.0,1289,1289.0,,1289,1289,,,1289.0,1289.0,1289.0
Number of Sentences in Document,335,"=hyperlink(""/Users/macarahmorgan/Guldi-Lab/Municode/LA transfer/10-05-2015_Codes/Title_26-BUILDING_CODE-CHAPTER_10-MEANS_OF_EGRESS.txt"")",5,5.0,5,5.0,,5,5,,,5.0,5.0,5.0
Number of Sentences in Document,336,"=hyperlink(""/Users/macarahmorgan/Guldi-Lab/Municode/LA transfer/10-05-2015_Codes/Title_26-BUILDING_CODE-CHAPTER_12-INTERIOR_ENVIRONMENT.txt"")",33,33.0,33,33.0,,33,33,,,33.0,33.0,33.0
Number of Sentences in Document,337,"=hyperlink(""/Users/macarahmorgan/Guldi-Lab/Municode/LA transfer/10-05-2015_Codes/Title_26-BUILDING_CODE-CHAPTER_14-EXTERIOR_WALLS.txt"")",57,57.0,57,57.0,,57,57,,,57.0,57.0,57.0
Number of Sentences in Document,338,"=hyperlink(""/Users/macarahmorgan/Guldi-Lab/Municode/LA transfer/10-05-2015_Codes/Title_26-BUILDING_CODE-CHAPTER_15-ROOF_ASSEMBLIES_AND_ROOFTOP_STRUCTURES.txt"")",36,36.0,36,36.0,,36,36,,,36.0,36.0,36.0
Number of Sentences in Document,339,"=hyperlink(""/Users/macarahmorgan/Guldi-Lab/Municode/LA transfer/10-05-2015_Codes/Title_26-BUILDING_CODE-CHAPTER_16-STRUCTURAL_DESIGN.txt"")",520,520.0,520,520.0,,520,520,,,520.0,520.0,520.0
Number of Sentences in Document,340,"=hyperlink(""/Users/macarahmorgan/Guldi-Lab/Municode/LA transfer/10-05-2015_Codes/Title_26-BUILDING_CODE-CHAPTER_17-STRUCTURAL_TESTS_AND_SPECIAL_INSPECTIONS.txt"")",122,122.0,122,122.0,,122,122,,,122.0,122.0,122.0
Number of Sentences in Document,341,"=hyperlink(""/Users/macarahmorgan/Guldi-Lab/Municode/LA transfer/10-05-2015_Codes/Title_26-BUILDING_CODE-CHAPTER_18-SOILS_AND_FOUNDATIONS.txt"")",49,49.0,49,49.0,,49,49,,,49.0,49.0,49.0
Number of Sentences in Document,342,"=hyperlink(""/Users/macarahmorgan/Guldi-Lab/Municode/LA transfer/10-05-2015_Codes/Title_26-BUILDING_CODE-CHAPTER_19-CONCRETE.txt"")",189,189.0,189,189.0,,189,189,,,189.0,189.0,189.0
Number of Sentences in Document,343,"=hyperlink(""/Users/macarahmorgan/Guldi-Lab/Municode/LA transfer/10-05-2015_Codes/Title_26-BUILDING_CODE-CHAPTER_22-STEEL.txt"")",22,22.0,22,22.0,,22,22,,,22.0,22.0,22.0
Number of Sentences in Document,344,"=hyperlink(""/Users/macarahmorgan/Guldi-Lab/Municode/LA transfer/10-05-2015_Codes/Title_26-BUILDING_CODE-CHAPTER_23-WOOD.txt"")",527,527.0,527,527.0,,527,527,,,527.0,527.0,527.0
Number of Sentences in Document,345,"=hyperlink(""/Users/macarahmorgan/Guldi-Lab/Municode/LA transfer/10-05-2015_Codes/Title_26-BUILDING_CODE-CHAPTER_26.150-FIRE_ZONES.txt"")",299,299.0,299,299.0,,299,299,,,299.0,299.0,299.0
Number of Sentences in Document,346,"=hyperlink(""/Users/macarahmorgan/Guldi-Lab/Municode/LA transfer/10-05-2015_Codes/Title_26-BUILDING_CODE-CHAPTER_34-EXISTING_STRUCTURES.txt"")",86,86.0,86,86.0,,86,86,,,86.0,86.0,86.0
Number of Sentences in Document,347,"=hyperlink(""/Users/macarahmorgan/Guldi-Lab/Municode/LA transfer/10-05-2015_Codes/Title_26-BUILDING_CODE-CHAPTER_65-SIGNS.txt"")",114,114.0,114,114.0,,114,114,,,114.0,114.0,114.0
Number of Sentences in Document,348,"=hyperlink(""/Users/macarahmorgan/Guldi-Lab/Municode/LA transfer/10-05-2015_Codes/Title_26-BUILDING_CODE-CHAPTER_66-SPECIAL_SAFETY_PROVISIONS.txt"")",97,97.0,97,97.0,,97,97,,,97.0,97.0,97.0
Number of Sentences in Document,349,"=hyperlink(""/Users/macarahmorgan/Guldi-Lab/Municode/LA transfer/10-05-2015_Codes/Title_26-BUILDING_CODE-CHAPTER_67-SECURITY_PROVISIONS.txt"")",193,193.0,193,193.0,,193,193,,,193.0,193.0,193.0
Number of Sentences in Document,350,"=hyperlink(""/Users/macarahmorgan/Guldi-Lab/Municode/LA transfer/10-05-2015_Codes/Title_26-BUILDING_CODE-CHAPTER_68-EXPEDITED_PERMITTING_FOR_SMALL_RESIDENTIAL_ROOFTOP_SOLAR_ENERGY_SYSTEMS.txt"")",56,56.0,56,56.0,,56,56,,,56.0,56.0,56.0
Number of Sentences in Document,351,"=hyperlink(""/Users/macarahmorgan/Guldi-Lab/Municode/LA transfer/10-05-2015_Codes/Title_26-BUILDING_CODE-CHAPTER_69-TRAILER_COACHES.txt"")",50,50.0,50,50.0,,50,50,,,50.0,50.0,50.0
Number of Sentences in Document,352,"=hyperlink(""/Users/macarahmorgan/Guldi-Lab/Municode/LA transfer/10-05-2015_Codes/Title_26-BUILDING_CODE-CHAPTER_7A_[SFM]-MATERIALS_AND_CONSTRUCTION_METHODS_FOR_EXTERIOR_WILDFIRE_EXPOSURE.txt"")",112,112.0,112,112.0,,112,112,,,112.0,112.0,112.0
Number of Sentences in Document,353,"=hyperlink(""/Users/macarahmorgan/Guldi-Lab/Municode/LA transfer/10-05-2015_Codes/Title_26-BUILDING_CODE-CHAPTER_94-REPAIR_OF_WELDED_STEEL_MOMENT_FRAME_BUILDINGS_LOCATED_IN_HIGH_EARTHQUAKE_DAMAGED_AREAS.txt"")",84,84.0,84,84.0,,84,84,,,84.0,84.0,84.0
Number of Sentences in Document,354,"=hyperlink(""/Users/macarahmorgan/Guldi-Lab/Municode/LA transfer/10-05-2015_Codes/Title_26-BUILDING_CODE-CHAPTER_95-EARTHQUAKE_HAZARD_REDUCTION_FOR_EXISTING_CONCRETE_TILT-UP_BUILDINGS.txt"")",166,166.0,166,166.0,,166,166,,,166.0,166.0,166.0
Number of Sentences in Document,355,"=hyperlink(""/Users/macarahmorgan/Guldi-Lab/Municode/LA transfer/10-05-2015_Codes/Title_26-BUILDING_CODE-CHAPTER_96-EARTHQUAKE_HAZARD_REDUCTION_FOR_EXISTING_UNREINFORCED_MASONRY_BEARING_WALL_BUILDINGS.txt"")",196,196.0,196,196.0,,196,196,,,196.0,196.0,196.0
Number of Sentences in Document,356,"=hyperlink(""/Users/macarahmorgan/Guldi-Lab/Municode/LA transfer/10-05-2015_Codes/Title_26-BUILDING_CODE-CHAPTER_98-UNOCCUPIED_BUILDINGS,_STRUCTURES,_AND_SPECIAL_HAZARDS.txt"")",66,66.0,66,66.0,,66,66,,,66.0,66.0,66.0
Number of Sentences in Document,357,"=hyperlink(""/Users/macarahmorgan/Guldi-Lab/Municode/LA transfer/10-05-2015_Codes/Title_26-BUILDING_CODE-CHAPTER_99-BUILDING_AND_PROPERTY_REHABILITATION.txt"")",335,335.0,335,335.0,,335,335,,,335.0,335.0,335.0
Number of Sentences in Document,358,"=hyperlink(""/Users/macarahmorgan/Guldi-Lab/Municode/LA transfer/10-05-2015_Codes/Title_27-ELECTRICAL_CODE.txt"")",493,493.0,493,493.0,,493,493,,,493.0,493.0,493.0
Number of Sentences in Document,359,"=hyperlink(""/Users/macarahmorgan/Guldi-Lab/Municode/LA transfer/10-05-2015_Codes/Title_28-PLUMBING_CODE.txt"")",2133,2133.0,2133,2133.0,,2133,2133,,,2133.0,2133.0,2133.0
Number of Sentences in Document,360,"=hyperlink(""/Users/macarahmorgan/Guldi-Lab/Municode/LA transfer/10-05-2015_Codes/Title_29-MECHANICAL_CODE.txt"")",466,466.0,466,466.0,,466,466,,,466.0,466.0,466.0
Number of Sentences in Document,361,"=hyperlink(""/Users/macarahmorgan/Guldi-Lab/Municode/LA transfer/10-05-2015_Codes/Title_3-ADVISORY_COMMISSIONS_AND_COMMITTEES-Chapter_3.08-AVIATION_COMMISSION.txt"")",70,70.0,70,70.0,,70,70,,,70.0,70.0,70.0
Number of Sentences in Document,362,"=hyperlink(""/Users/macarahmorgan/Guldi-Lab/Municode/LA transfer/10-05-2015_Codes/Title_3-ADVISORY_COMMISSIONS_AND_COMMITTEES-Chapter_3.10-CIVIL_SERVICE_COMMISSION.txt"")",10,10.0,10,10.0,,10,10,,,10.0,10.0,10.0
Number of Sentences in Document,363,"=hyperlink(""/Users/macarahmorgan/Guldi-Lab/Municode/LA transfer/10-05-2015_Codes/Title_3-ADVISORY_COMMISSIONS_AND_COMMITTEES-Chapter_3.100-OTHER_BOARDS,_COMMISSIONS_AND_BODIES.txt"")",54,54.0,54,54.0,,54,54,,,54.0,54.0,54.0
Number of Sentences in Document,364,"=hyperlink(""/Users/macarahmorgan/Guldi-Lab/Municode/LA transfer/10-05-2015_Codes/Title_3-ADVISORY_COMMISSIONS_AND_COMMITTEES-Chapter_3.12-SMALL_BUSINESS_COMMISSION.txt"")",58,58.0,58,58.0,,58,58,,,58.0,58.0,58.0
Number of Sentences in Document,365,"=hyperlink(""/Users/macarahmorgan/Guldi-Lab/Municode/LA transfer/10-05-2015_Codes/Title_3-ADVISORY_COMMISSIONS_AND_COMMITTEES-Chapter_3.13-CONSUMER_AFFAIRS_ADVISORY_COMMISSION.txt"")",76,76.0,76,76.0,,76,76,,,76.0,76.0,76.0
Number of Sentences in Document,366,"=hyperlink(""/Users/macarahmorgan/Guldi-Lab/Municode/LA transfer/10-05-2015_Codes/Title_3-ADVISORY_COMMISSIONS_AND_COMMITTEES-Chapter_3.14-DELINQUENCY_AND_CRIME_COMMISSION.txt"")",33,33.0,33,33.0,,33,33,,,33.0,33.0,33.0
Number of Sentences in Document,367,"=hyperlink(""/Users/macarahmorgan/Guldi-Lab/Municode/LA transfer/10-05-2015_Codes/Title_3-ADVISORY_COMMISSIONS_AND_COMMITTEES-Chapter_3.15-COMMISSION_ON_ALCOHOL_AND_OTHER_DRUGS.txt"")",44,44.0,44,44.0,,44,44,,,44.0,44.0,44.0
Number of Sentences in Document,368,"=hyperlink(""/Users/macarahmorgan/Guldi-Lab/Municode/LA transfer/10-05-2015_Codes/Title_3-ADVISORY_COMMISSIONS_AND_COMMITTEES-Chapter_3.16-CITIZENS_ECONOMY_AND_EFFICIENCY_COMMISSION.txt"")",47,47.0,47,47.0,,47,47,,,47.0,47.0,47.0
Number of Sentences in Document,369,"=hyperlink(""/Users/macarahmorgan/Guldi-Lab/Municode/LA transfer/10-05-2015_Codes/Title_3-ADVISORY_COMMISSIONS_AND_COMMITTEES-Chapter_3.18-ELECTION_COMMISSION.txt"")",40,40.0,40,40.0,,40,40,,,40.0,40.0,40.0
Number of Sentences in Document,370,"=hyperlink(""/Users/macarahmorgan/Guldi-Lab/Municode/LA transfer/10-05-2015_Codes/Title_3-ADVISORY_COMMISSIONS_AND_COMMITTEES-Chapter_3.20-EMERGENCY_MEDICAL_SERVICES_COMMISSION.txt"")",109,109.0,109,109.0,,109,109,,,109.0,109.0,109.0
Number of Sentences in Document,371,"=hyperlink(""/Users/macarahmorgan/Guldi-Lab/Municode/LA transfer/10-05-2015_Codes/Title_3-ADVISORY_COMMISSIONS_AND_COMMITTEES-Chapter_3.26-FISH_AND_GAME_COMMISSION.txt"")",40,40.0,40,40.0,,40,40,,,40.0,40.0,40.0
Number of Sentences in Document,372,"=hyperlink(""/Users/macarahmorgan/Guldi-Lab/Municode/LA transfer/10-05-2015_Codes/Title_3-ADVISORY_COMMISSIONS_AND_COMMITTEES-Chapter_3.28-COMMISSION_ON_DISABILITIES.txt"")",107,107.0,107,107.0,,107,107,,,107.0,107.0,107.0
Number of Sentences in Document,373,"=hyperlink(""/Users/macarahmorgan/Guldi-Lab/Municode/LA transfer/10-05-2015_Codes/Title_3-ADVISORY_COMMISSIONS_AND_COMMITTEES-Chapter_3.29-COMMISSION_ON_HIV.txt"")",227,227.0,227,227.0,,227,227,,,227.0,227.0,227.0
Number of Sentences in Document,374,"=hyperlink(""/Users/macarahmorgan/Guldi-Lab/Municode/LA transfer/10-05-2015_Codes/Title_3-ADVISORY_COMMISSIONS_AND_COMMITTEES-Chapter_3.30-HISTORICAL_LANDMARKS_AND_RECORDS_COMMISSION.txt"")",84,84.0,84,84.0,,84,84,,,84.0,84.0,84.0
