Column header,Document ID,Document,Count,Mean,Mode,Median,Standard deviation,Minimum,Maximum,Skewness,Kurtosis,25% quantile,50% quantile,75% quantile
Number of Words in Document,284,"=hyperlink(""/Users/macarahmorgan/Guldi-Lab/Municode/LA transfer/10-05-2015_Codes/Title_20-UTILITIES-Division_4-SOLID_WASTE-Chapter_20.68-SOLID-WASTE_FACILITIES_PERMITS.txt"")",1393,1393.0,1393,1393.0,,1393,1393,,,1393.0,1393.0,1393.0
Number of Words in Document,285,"=hyperlink(""/Users/macarahmorgan/Guldi-Lab/Municode/LA transfer/10-05-2015_Codes/Title_20-UTILITIES-Division_4-SOLID_WASTE-Chapter_20.70-FRANCHISE_REQUIREMENTS_FOR_SOLID_WASTE_HANDLING_SERVICES.txt"")",1148,1148.0,1148,1148.0,,1148,1148,,,1148.0,1148.0,1148.0
Number of Words in Document,286,"=hyperlink(""/Users/macarahmorgan/Guldi-Lab/Municode/LA transfer/10-05-2015_Codes/Title_20-UTILITIES-Division_4-SOLID_WASTE-Chapter_20.72-WASTE_COLLECTOR_PERMITS.txt"")",5912,5912.0,5912,5912.0,,5912,5912,,,5912.0,5912.0,5912.0
Number of Words in Document,287,"=hyperlink(""/Users/macarahmorgan/Guldi-Lab/Municode/LA transfer/10-05-2015_Codes/Title_20-UTILITIES-Division_4-SOLID_WASTE-Chapter_20.76-PERMIT_DENIAL,_REVISION,_SUSPENSION_AND_REVOCATION.txt"")",842,842.0,842,842.0,,842,842,,,842.0,842.0,842.0
Number of Words in Document,288,"=hyperlink(""/Users/macarahmorgan/Guldi-Lab/Municode/LA transfer/10-05-2015_Codes/Title_20-UTILITIES-Division_4-SOLID_WASTE-Chapter_20.80-ENFORCEMENT_PROGRAM.txt"")",2725,2725.0,2725,2725.0,,2725,2725,,,2725.0,2725.0,2725.0
Number of Words in Document,289,"=hyperlink(""/Users/macarahmorgan/Guldi-Lab/Municode/LA transfer/10-05-2015_Codes/Title_20-UTILITIES-Division_4-SOLID_WASTE-Chapter_20.84-HEARINGS.txt"")",1882,1882.0,1882,1882.0,,1882,1882,,,1882.0,1882.0,1882.0
Number of Words in Document,290,"=hyperlink(""/Users/macarahmorgan/Guldi-Lab/Municode/LA transfer/10-05-2015_Codes/Title_20-UTILITIES-Division_4-SOLID_WASTE-Chapter_20.86-APPEALS_AND_INJUNCTIONS.txt"")",158,158.0,158,158.0,,158,158,,,158.0,158.0,158.0
Number of Words in Document,291,"=hyperlink(""/Users/macarahmorgan/Guldi-Lab/Municode/LA transfer/10-05-2015_Codes/Title_20-UTILITIES-Division_4-SOLID_WASTE-Chapter_20.87-CONSTRUCTION_AND_DEMOLITION_DEBRIS_RECYCLING_AND_REUSE.txt"")",3856,3856.0,3856,3856.0,,3856,3856,,,3856.0,3856.0,3856.0
Number of Words in Document,292,"=hyperlink(""/Users/macarahmorgan/Guldi-Lab/Municode/LA transfer/10-05-2015_Codes/Title_20-UTILITIES-Division_4-SOLID_WASTE-Chapter_20.88-SOLID_WASTE_MANAGEMENT_FEE.txt"")",2699,2699.0,2699,2699.0,,2699,2699,,,2699.0,2699.0,2699.0
Number of Words in Document,293,"=hyperlink(""/Users/macarahmorgan/Guldi-Lab/Municode/LA transfer/10-05-2015_Codes/Title_20-UTILITIES-Division_4-SOLID_WASTE-Chapter_20.89-SOLID_WASTE_GENERATION_SERVICE_CHARGE.txt"")",1042,1042.0,1042,1042.0,,1042,1042,,,1042.0,1042.0,1042.0
Number of Words in Document,294,"=hyperlink(""/Users/macarahmorgan/Guldi-Lab/Municode/LA transfer/10-05-2015_Codes/Title_20-UTILITIES-Division_4A-GARBAGE_DISPOSAL_DISTRICTS.txt"")",5936,5936.0,5936,5936.0,,5936,5936,,,5936.0,5936.0,5936.0
Number of Words in Document,295,"=hyperlink(""/Users/macarahmorgan/Guldi-Lab/Municode/LA transfer/10-05-2015_Codes/Title_20-UTILITIES-Division_5-FLOOD_CONTROL_DISTRICT_PROPERTY_AND_FACILITIES.txt"")",2513,2513.0,2513,2513.0,,2513,2513,,,2513.0,2513.0,2513.0
Number of Words in Document,296,"=hyperlink(""/Users/macarahmorgan/Guldi-Lab/Municode/LA transfer/10-05-2015_Codes/Title_20-UTILITIES-Division_6-COUNTY_SERVICE_AREAS_AND_COMMUNITY_FACILITIES_DISTRICTS.txt"")",1473,1473.0,1473,1473.0,,1473,1473,,,1473.0,1473.0,1473.0
Number of Words in Document,297,"=hyperlink(""/Users/macarahmorgan/Guldi-Lab/Municode/LA transfer/10-05-2015_Codes/Title_21-SUBDIVISIONS-Chapter_21.04-GENERAL_PROVISIONS.txt"")",659,659.0,659,659.0,,659,659,,,659.0,659.0,659.0
Number of Words in Document,298,"=hyperlink(""/Users/macarahmorgan/Guldi-Lab/Municode/LA transfer/10-05-2015_Codes/Title_21-SUBDIVISIONS-Chapter_21.08-DEFINITIONS.txt"")",1376,1376.0,1376,1376.0,,1376,1376,,,1376.0,1376.0,1376.0
Number of Words in Document,299,"=hyperlink(""/Users/macarahmorgan/Guldi-Lab/Municode/LA transfer/10-05-2015_Codes/Title_21-SUBDIVISIONS-Chapter_21.12-SUBDIVISION_COMMITTEE.txt"")",221,221.0,221,221.0,,221,221,,,221.0,221.0,221.0
Number of Words in Document,300,"=hyperlink(""/Users/macarahmorgan/Guldi-Lab/Municode/LA transfer/10-05-2015_Codes/Title_21-SUBDIVISIONS-Chapter_21.16-GENERAL_REQUIREMENTS.txt"")",2410,2410.0,2410,2410.0,,2410,2410,,,2410.0,2410.0,2410.0
Number of Words in Document,301,"=hyperlink(""/Users/macarahmorgan/Guldi-Lab/Municode/LA transfer/10-05-2015_Codes/Title_21-SUBDIVISIONS-Chapter_21.20-SURVEYS.txt"")",1081,1081.0,1081,1081.0,,1081,1081,,,1081.0,1081.0,1081.0
Number of Words in Document,302,"=hyperlink(""/Users/macarahmorgan/Guldi-Lab/Municode/LA transfer/10-05-2015_Codes/Title_21-SUBDIVISIONS-Chapter_21.24-DESIGN_STANDARDS.txt"")",8816,8816.0,8816,8816.0,,8816,8816,,,8816.0,8816.0,8816.0
Number of Words in Document,303,"=hyperlink(""/Users/macarahmorgan/Guldi-Lab/Municode/LA transfer/10-05-2015_Codes/Title_21-SUBDIVISIONS-Chapter_21.28-DEDICATIONS.txt"")",2791,2791.0,2791,2791.0,,2791,2791,,,2791.0,2791.0,2791.0
Number of Words in Document,304,"=hyperlink(""/Users/macarahmorgan/Guldi-Lab/Municode/LA transfer/10-05-2015_Codes/Title_21-SUBDIVISIONS-Chapter_21.32-IMPROVEMENTS.txt"")",5803,5803.0,5803,5803.0,,5803,5803,,,5803.0,5803.0,5803.0
Number of Words in Document,305,"=hyperlink(""/Users/macarahmorgan/Guldi-Lab/Municode/LA transfer/10-05-2015_Codes/Title_21-SUBDIVISIONS-Chapter_21.36-BONDS_AND_DEPOSITS.txt"")",2225,2225.0,2225,2225.0,,2225,2225,,,2225.0,2225.0,2225.0
Number of Words in Document,306,"=hyperlink(""/Users/macarahmorgan/Guldi-Lab/Municode/LA transfer/10-05-2015_Codes/Title_21-SUBDIVISIONS-Chapter_21.38-VESTING_TENTATIVE_MAP.txt"")",956,956.0,956,956.0,,956,956,,,956.0,956.0,956.0
Number of Words in Document,307,"=hyperlink(""/Users/macarahmorgan/Guldi-Lab/Municode/LA transfer/10-05-2015_Codes/Title_21-SUBDIVISIONS-Chapter_21.40-TENTATIVE_MAPS.txt"")",2307,2307.0,2307,2307.0,,2307,2307,,,2307.0,2307.0,2307.0
Number of Words in Document,308,"=hyperlink(""/Users/macarahmorgan/Guldi-Lab/Municode/LA transfer/10-05-2015_Codes/Title_21-SUBDIVISIONS-Chapter_21.44-FINAL_MAPS_AND_PARCEL_MAPS.txt"")",9694,9694.0,9694,9694.0,,9694,9694,,,9694.0,9694.0,9694.0
Number of Words in Document,309,"=hyperlink(""/Users/macarahmorgan/Guldi-Lab/Municode/LA transfer/10-05-2015_Codes/Title_21-SUBDIVISIONS-Chapter_21.48-MINOR_LAND_DIVISIONS.txt"")",2632,2632.0,2632,2632.0,,2632,2632,,,2632.0,2632.0,2632.0
Number of Words in Document,310,"=hyperlink(""/Users/macarahmorgan/Guldi-Lab/Municode/LA transfer/10-05-2015_Codes/Title_21-SUBDIVISIONS-Chapter_21.52-MODIFICATIONS.txt"")",1117,1117.0,1117,1117.0,,1117,1117,,,1117.0,1117.0,1117.0
Number of Words in Document,311,"=hyperlink(""/Users/macarahmorgan/Guldi-Lab/Municode/LA transfer/10-05-2015_Codes/Title_21-SUBDIVISIONS-Chapter_21.56-APPEALS.txt"")",1078,1078.0,1078,1078.0,,1078,1078,,,1078.0,1078.0,1078.0
Number of Words in Document,312,"=hyperlink(""/Users/macarahmorgan/Guldi-Lab/Municode/LA transfer/10-05-2015_Codes/Title_21-SUBDIVISIONS-Chapter_21.60-CERTIFICATES_OF_COMPLIANCE—NOTICES_OF_VIOLATION.txt"")",728,728.0,728,728.0,,728,728,,,728.0,728.0,728.0
Number of Words in Document,313,"=hyperlink(""/Users/macarahmorgan/Guldi-Lab/Municode/LA transfer/10-05-2015_Codes/Title_21-SUBDIVISIONS-Chapter_21.62-SUBDIVISION_FILING_FEES_AND_DEPOSITS.txt"")",4547,4547.0,4547,4547.0,,4547,4547,,,4547.0,4547.0,4547.0
Number of Words in Document,314,"=hyperlink(""/Users/macarahmorgan/Guldi-Lab/Municode/LA transfer/10-05-2015_Codes/Title_22-PLANNING_AND_ZONING-APPENDIX_1-LEGISLATIVE_HISTORY_FOR_ORDINANCE_1494.txt"")",26087,26087.0,26087,26087.0,,26087,26087,,,26087.0,26087.0,26087.0
Number of Words in Document,315,"=hyperlink(""/Users/macarahmorgan/Guldi-Lab/Municode/LA transfer/10-05-2015_Codes/Title_22-PLANNING_AND_ZONING-APPENDIX_2-CROSS_REFERENCE_TABLE_FOR_ORDINANCE_1494.txt"")",1566,1566.0,1566,1566.0,,1566,1566,,,1566.0,1566.0,1566.0
Number of Words in Document,316,"=hyperlink(""/Users/macarahmorgan/Guldi-Lab/Municode/LA transfer/10-05-2015_Codes/Title_22-PLANNING_AND_ZONING-APPENDIX_3-MINIMUM_DIMENSIONS_FOR_PARKING_STALLS.txt"")",7,7.0,7,7.0,,7,7,,,7.0,7.0,7.0
Number of Words in Document,317,"=hyperlink(""/Users/macarahmorgan/Guldi-Lab/Municode/LA transfer/10-05-2015_Codes/Title_22-PLANNING_AND_ZONING-Division_1-PLANNING_AND_ZONING-Chapter_22.04-INTRODUCTORY_PROVISIONS.txt"")",876,876.0,876,876.0,,876,876,,,876.0,876.0,876.0
Number of Words in Document,318,"=hyperlink(""/Users/macarahmorgan/Guldi-Lab/Municode/LA transfer/10-05-2015_Codes/Title_22-PLANNING_AND_ZONING-Division_1-PLANNING_AND_ZONING-Chapter_22.08-DEFINITIONS.txt"")",15563,15563.0,15563,15563.0,,15563,15563,,,15563.0,15563.0,15563.0
Number of Words in Document,319,"=hyperlink(""/Users/macarahmorgan/Guldi-Lab/Municode/LA transfer/10-05-2015_Codes/Title_22-PLANNING_AND_ZONING-Division_1-PLANNING_AND_ZONING-Chapter_22.12-ZONES_AND_DISTRICTS.txt"")",1032,1032.0,1032,1032.0,,1032,1032,,,1032.0,1032.0,1032.0
Number of Words in Document,320,"=hyperlink(""/Users/macarahmorgan/Guldi-Lab/Municode/LA transfer/10-05-2015_Codes/Title_22-PLANNING_AND_ZONING-Division_1-PLANNING_AND_ZONING-Chapter_22.16-ZONED_DISTRICTS_AND_MAPS.txt"")",8231,8231.0,8231,8231.0,,8231,8231,,,8231.0,8231.0,8231.0
Number of Words in Document,321,"=hyperlink(""/Users/macarahmorgan/Guldi-Lab/Municode/LA transfer/10-05-2015_Codes/Title_22-PLANNING_AND_ZONING-Division_1-PLANNING_AND_ZONING-Chapter_22.20-RESIDENTIAL_ZONES.txt"")",14060,14060.0,14060,14060.0,,14060,14060,,,14060.0,14060.0,14060.0
Number of Words in Document,322,"=hyperlink(""/Users/macarahmorgan/Guldi-Lab/Municode/LA transfer/10-05-2015_Codes/Title_22-PLANNING_AND_ZONING-Division_1-PLANNING_AND_ZONING-Chapter_22.24-AGRICULTURAL_ZONES.txt"")",7908,7908.0,7908,7908.0,,7908,7908,,,7908.0,7908.0,7908.0
Number of Words in Document,323,"=hyperlink(""/Users/macarahmorgan/Guldi-Lab/Municode/LA transfer/10-05-2015_Codes/Title_22-PLANNING_AND_ZONING-Division_1-PLANNING_AND_ZONING-Chapter_22.28-COMMERCIAL_ZONES.txt"")",21103,21103.0,21103,21103.0,,21103,21103,,,21103.0,21103.0,21103.0
Number of Words in Document,324,"=hyperlink(""/Users/macarahmorgan/Guldi-Lab/Municode/LA transfer/10-05-2015_Codes/Title_22-PLANNING_AND_ZONING-Division_1-PLANNING_AND_ZONING-Chapter_22.32-INDUSTRIAL_ZONES.txt"")",8068,8068.0,8068,8068.0,,8068,8068,,,8068.0,8068.0,8068.0
Number of Words in Document,325,"=hyperlink(""/Users/macarahmorgan/Guldi-Lab/Municode/LA transfer/10-05-2015_Codes/Title_22-PLANNING_AND_ZONING-Division_1-PLANNING_AND_ZONING-Chapter_22.36-PUBLICLY_OWNED_PROPERTY.txt"")",373,373.0,373,373.0,,373,373,,,373.0,373.0,373.0
Number of Words in Document,326,"=hyperlink(""/Users/macarahmorgan/Guldi-Lab/Municode/LA transfer/10-05-2015_Codes/Title_22-PLANNING_AND_ZONING-Division_1-PLANNING_AND_ZONING-Chapter_22.40-SPECIAL_PURPOSE_AND_COMBINING_ZONES.txt"")",19985,19985.0,19985,19985.0,,19985,19985,,,19985.0,19985.0,19985.0
Number of Words in Document,327,"=hyperlink(""/Users/macarahmorgan/Guldi-Lab/Municode/LA transfer/10-05-2015_Codes/Title_22-PLANNING_AND_ZONING-Division_1-PLANNING_AND_ZONING-Chapter_22.48-YARDS,_HIGHWAY_LINES_AND_HIGHWAYS.txt"")",8645,8645.0,8645,8645.0,,8645,8645,,,8645.0,8645.0,8645.0
Number of Words in Document,328,"=hyperlink(""/Users/macarahmorgan/Guldi-Lab/Municode/LA transfer/10-05-2015_Codes/Title_22-PLANNING_AND_ZONING-Division_1-PLANNING_AND_ZONING-Chapter_22.60-ADMINISTRATION*.txt"")",10644,10644.0,10644,10644.0,,10644,10644,,,10644.0,10644.0,10644.0
Number of Words in Document,329,"=hyperlink(""/Users/macarahmorgan/Guldi-Lab/Municode/LA transfer/10-05-2015_Codes/Title_22-PLANNING_AND_ZONING-Division_1-PLANNING_AND_ZONING-Chapter_22.62-ADULT_BUSINESSES.txt"")",2738,2738.0,2738,2738.0,,2738,2738,,,2738.0,2738.0,2738.0
Number of Words in Document,330,"=hyperlink(""/Users/macarahmorgan/Guldi-Lab/Municode/LA transfer/10-05-2015_Codes/Title_22-PLANNING_AND_ZONING-Division_1-PLANNING_AND_ZONING-Chapter_22.64-LEGISLATIVE_PROVISIONS.txt"")",914,914.0,914,914.0,,914,914,,,914.0,914.0,914.0
Number of Words in Document,331,"=hyperlink(""/Users/macarahmorgan/Guldi-Lab/Municode/LA transfer/10-05-2015_Codes/Title_22-PLANNING_AND_ZONING-Division_2-ADDITIONAL_REGULATIONS.txt"")",9643,9643.0,9643,9643.0,,9643,9643,,,9643.0,9643.0,9643.0
Number of Words in Document,332,"=hyperlink(""/Users/macarahmorgan/Guldi-Lab/Municode/LA transfer/10-05-2015_Codes/Title_26-BUILDING_CODE-APPENDIX_A-Legislative_History_for_Ordinance_2225..txt"")",11009,11009.0,11009,11009.0,,11009,11009,,,11009.0,11009.0,11009.0
Number of Words in Document,333,"=hyperlink(""/Users/macarahmorgan/Guldi-Lab/Municode/LA transfer/10-05-2015_Codes/Title_26-BUILDING_CODE-APPENDIX_J-GRADING.txt"")",13219,13219.0,13219,13219.0,,13219,13219,,,13219.0,13219.0,13219.0
Number of Words in Document,334,"=hyperlink(""/Users/macarahmorgan/Guldi-Lab/Municode/LA transfer/10-05-2015_Codes/Title_26-BUILDING_CODE-CHAPTER_1-ADMINISTRATION.txt"")",21886,21886.0,21886,21886.0,,21886,21886,,,21886.0,21886.0,21886.0
Number of Words in Document,335,"=hyperlink(""/Users/macarahmorgan/Guldi-Lab/Municode/LA transfer/10-05-2015_Codes/Title_26-BUILDING_CODE-CHAPTER_10-MEANS_OF_EGRESS.txt"")",57,57.0,57,57.0,,57,57,,,57.0,57.0,57.0
Number of Words in Document,336,"=hyperlink(""/Users/macarahmorgan/Guldi-Lab/Municode/LA transfer/10-05-2015_Codes/Title_26-BUILDING_CODE-CHAPTER_12-INTERIOR_ENVIRONMENT.txt"")",688,688.0,688,688.0,,688,688,,,688.0,688.0,688.0
Number of Words in Document,337,"=hyperlink(""/Users/macarahmorgan/Guldi-Lab/Municode/LA transfer/10-05-2015_Codes/Title_26-BUILDING_CODE-CHAPTER_14-EXTERIOR_WALLS.txt"")",850,850.0,850,850.0,,850,850,,,850.0,850.0,850.0
Number of Words in Document,338,"=hyperlink(""/Users/macarahmorgan/Guldi-Lab/Municode/LA transfer/10-05-2015_Codes/Title_26-BUILDING_CODE-CHAPTER_15-ROOF_ASSEMBLIES_AND_ROOFTOP_STRUCTURES.txt"")",357,357.0,357,357.0,,357,357,,,357.0,357.0,357.0
Number of Words in Document,339,"=hyperlink(""/Users/macarahmorgan/Guldi-Lab/Municode/LA transfer/10-05-2015_Codes/Title_26-BUILDING_CODE-CHAPTER_16-STRUCTURAL_DESIGN.txt"")",6926,6926.0,6926,6926.0,,6926,6926,,,6926.0,6926.0,6926.0
Number of Words in Document,340,"=hyperlink(""/Users/macarahmorgan/Guldi-Lab/Municode/LA transfer/10-05-2015_Codes/Title_26-BUILDING_CODE-CHAPTER_17-STRUCTURAL_TESTS_AND_SPECIAL_INSPECTIONS.txt"")",1790,1790.0,1790,1790.0,,1790,1790,,,1790.0,1790.0,1790.0
Number of Words in Document,341,"=hyperlink(""/Users/macarahmorgan/Guldi-Lab/Municode/LA transfer/10-05-2015_Codes/Title_26-BUILDING_CODE-CHAPTER_18-SOILS_AND_FOUNDATIONS.txt"")",560,560.0,560,560.0,,560,560,,,560.0,560.0,560.0
Number of Words in Document,342,"=hyperlink(""/Users/macarahmorgan/Guldi-Lab/Municode/LA transfer/10-05-2015_Codes/Title_26-BUILDING_CODE-CHAPTER_19-CONCRETE.txt"")",2046,2046.0,2046,2046.0,,2046,2046,,,2046.0,2046.0,2046.0
Number of Words in Document,343,"=hyperlink(""/Users/macarahmorgan/Guldi-Lab/Municode/LA transfer/10-05-2015_Codes/Title_26-BUILDING_CODE-CHAPTER_22-STEEL.txt"")",193,193.0,193,193.0,,193,193,,,193.0,193.0,193.0
Number of Words in Document,344,"=hyperlink(""/Users/macarahmorgan/Guldi-Lab/Municode/LA transfer/10-05-2015_Codes/Title_26-BUILDING_CODE-CHAPTER_23-WOOD.txt"")",8649,8649.0,8649,8649.0,,8649,8649,,,8649.0,8649.0,8649.0
Number of Words in Document,345,"=hyperlink(""/Users/macarahmorgan/Guldi-Lab/Municode/LA transfer/10-05-2015_Codes/Title_26-BUILDING_CODE-CHAPTER_26.150-FIRE_ZONES.txt"")",14228,14228.0,14228,14228.0,,14228,14228,,,14228.0,14228.0,14228.0
Number of Words in Document,346,"=hyperlink(""/Users/macarahmorgan/Guldi-Lab/Municode/LA transfer/10-05-2015_Codes/Title_26-BUILDING_CODE-CHAPTER_34-EXISTING_STRUCTURES.txt"")",2120,2120.0,2120,2120.0,,2120,2120,,,2120.0,2120.0,2120.0
Number of Words in Document,347,"=hyperlink(""/Users/macarahmorgan/Guldi-Lab/Municode/LA transfer/10-05-2015_Codes/Title_26-BUILDING_CODE-CHAPTER_65-SIGNS.txt"")",1951,1951.0,1951,1951.0,,1951,1951,,,1951.0,1951.0,1951.0
Number of Words in Document,348,"=hyperlink(""/Users/macarahmorgan/Guldi-Lab/Municode/LA transfer/10-05-2015_Codes/Title_26-BUILDING_CODE-CHAPTER_66-SPECIAL_SAFETY_PROVISIONS.txt"")",1616,1616.0,1616,1616.0,,1616,1616,,,1616.0,1616.0,1616.0
Number of Words in Document,349,"=hyperlink(""/Users/macarahmorgan/Guldi-Lab/Municode/LA transfer/10-05-2015_Codes/Title_26-BUILDING_CODE-CHAPTER_67-SECURITY_PROVISIONS.txt"")",2916,2916.0,2916,2916.0,,2916,2916,,,2916.0,2916.0,2916.0
Number of Words in Document,350,"=hyperlink(""/Users/macarahmorgan/Guldi-Lab/Municode/LA transfer/10-05-2015_Codes/Title_26-BUILDING_CODE-CHAPTER_68-EXPEDITED_PERMITTING_FOR_SMALL_RESIDENTIAL_ROOFTOP_SOLAR_ENERGY_SYSTEMS.txt"")",1072,1072.0,1072,1072.0,,1072,1072,,,1072.0,1072.0,1072.0
Number of Words in Document,351,"=hyperlink(""/Users/macarahmorgan/Guldi-Lab/Municode/LA transfer/10-05-2015_Codes/Title_26-BUILDING_CODE-CHAPTER_69-TRAILER_COACHES.txt"")",970,970.0,970,970.0,,970,970,,,970.0,970.0,970.0
Number of Words in Document,352,"=hyperlink(""/Users/macarahmorgan/Guldi-Lab/Municode/LA transfer/10-05-2015_Codes/Title_26-BUILDING_CODE-CHAPTER_7A_[SFM]-MATERIALS_AND_CONSTRUCTION_METHODS_FOR_EXTERIOR_WILDFIRE_EXPOSURE.txt"")",1834,1834.0,1834,1834.0,,1834,1834,,,1834.0,1834.0,1834.0
Number of Words in Document,353,"=hyperlink(""/Users/macarahmorgan/Guldi-Lab/Municode/LA transfer/10-05-2015_Codes/Title_26-BUILDING_CODE-CHAPTER_94-REPAIR_OF_WELDED_STEEL_MOMENT_FRAME_BUILDINGS_LOCATED_IN_HIGH_EARTHQUAKE_DAMAGED_AREAS.txt"")",1862,1862.0,1862,1862.0,,1862,1862,,,1862.0,1862.0,1862.0
Number of Words in Document,354,"=hyperlink(""/Users/macarahmorgan/Guldi-Lab/Municode/LA transfer/10-05-2015_Codes/Title_26-BUILDING_CODE-CHAPTER_95-EARTHQUAKE_HAZARD_REDUCTION_FOR_EXISTING_CONCRETE_TILT-UP_BUILDINGS.txt"")",3068,3068.0,3068,3068.0,,3068,3068,,,3068.0,3068.0,3068.0
Number of Words in Document,355,"=hyperlink(""/Users/macarahmorgan/Guldi-Lab/Municode/LA transfer/10-05-2015_Codes/Title_26-BUILDING_CODE-CHAPTER_96-EARTHQUAKE_HAZARD_REDUCTION_FOR_EXISTING_UNREINFORCED_MASONRY_BEARING_WALL_BUILDINGS.txt"")",3597,3597.0,3597,3597.0,,3597,3597,,,3597.0,3597.0,3597.0
Number of Words in Document,356,"=hyperlink(""/Users/macarahmorgan/Guldi-Lab/Municode/LA transfer/10-05-2015_Codes/Title_26-BUILDING_CODE-CHAPTER_98-UNOCCUPIED_BUILDINGS,_STRUCTURES,_AND_SPECIAL_HAZARDS.txt"")",1701,1701.0,1701,1701.0,,1701,1701,,,1701.0,1701.0,1701.0
Number of Words in Document,357,"=hyperlink(""/Users/macarahmorgan/Guldi-Lab/Municode/LA transfer/10-05-2015_Codes/Title_26-BUILDING_CODE-CHAPTER_99-BUILDING_AND_PROPERTY_REHABILITATION.txt"")",6764,6764.0,6764,6764.0,,6764,6764,,,6764.0,6764.0,6764.0
Number of Words in Document,358,"=hyperlink(""/Users/macarahmorgan/Guldi-Lab/Municode/LA transfer/10-05-2015_Codes/Title_27-ELECTRICAL_CODE.txt"")",9826,9826.0,9826,9826.0,,9826,9826,,,9826.0,9826.0,9826.0
Number of Words in Document,359,"=hyperlink(""/Users/macarahmorgan/Guldi-Lab/Municode/LA transfer/10-05-2015_Codes/Title_28-PLUMBING_CODE.txt"")",35362,35362.0,35362,35362.0,,35362,35362,,,35362.0,35362.0,35362.0
Number of Words in Document,360,"=hyperlink(""/Users/macarahmorgan/Guldi-Lab/Municode/LA transfer/10-05-2015_Codes/Title_29-MECHANICAL_CODE.txt"")",8027,8027.0,8027,8027.0,,8027,8027,,,8027.0,8027.0,8027.0
Number of Words in Document,361,"=hyperlink(""/Users/macarahmorgan/Guldi-Lab/Municode/LA transfer/10-05-2015_Codes/Title_3-ADVISORY_COMMISSIONS_AND_COMMITTEES-Chapter_3.08-AVIATION_COMMISSION.txt"")",808,808.0,808,808.0,,808,808,,,808.0,808.0,808.0
Number of Words in Document,362,"=hyperlink(""/Users/macarahmorgan/Guldi-Lab/Municode/LA transfer/10-05-2015_Codes/Title_3-ADVISORY_COMMISSIONS_AND_COMMITTEES-Chapter_3.10-CIVIL_SERVICE_COMMISSION.txt"")",159,159.0,159,159.0,,159,159,,,159.0,159.0,159.0
Number of Words in Document,363,"=hyperlink(""/Users/macarahmorgan/Guldi-Lab/Municode/LA transfer/10-05-2015_Codes/Title_3-ADVISORY_COMMISSIONS_AND_COMMITTEES-Chapter_3.100-OTHER_BOARDS,_COMMISSIONS_AND_BODIES.txt"")",1011,1011.0,1011,1011.0,,1011,1011,,,1011.0,1011.0,1011.0
Number of Words in Document,364,"=hyperlink(""/Users/macarahmorgan/Guldi-Lab/Municode/LA transfer/10-05-2015_Codes/Title_3-ADVISORY_COMMISSIONS_AND_COMMITTEES-Chapter_3.12-SMALL_BUSINESS_COMMISSION.txt"")",1004,1004.0,1004,1004.0,,1004,1004,,,1004.0,1004.0,1004.0
Number of Words in Document,365,"=hyperlink(""/Users/macarahmorgan/Guldi-Lab/Municode/LA transfer/10-05-2015_Codes/Title_3-ADVISORY_COMMISSIONS_AND_COMMITTEES-Chapter_3.13-CONSUMER_AFFAIRS_ADVISORY_COMMISSION.txt"")",955,955.0,955,955.0,,955,955,,,955.0,955.0,955.0
Number of Words in Document,366,"=hyperlink(""/Users/macarahmorgan/Guldi-Lab/Municode/LA transfer/10-05-2015_Codes/Title_3-ADVISORY_COMMISSIONS_AND_COMMITTEES-Chapter_3.14-DELINQUENCY_AND_CRIME_COMMISSION.txt"")",427,427.0,427,427.0,,427,427,,,427.0,427.0,427.0
Number of Words in Document,367,"=hyperlink(""/Users/macarahmorgan/Guldi-Lab/Municode/LA transfer/10-05-2015_Codes/Title_3-ADVISORY_COMMISSIONS_AND_COMMITTEES-Chapter_3.15-COMMISSION_ON_ALCOHOL_AND_OTHER_DRUGS.txt"")",739,739.0,739,739.0,,739,739,,,739.0,739.0,739.0
Number of Words in Document,368,"=hyperlink(""/Users/macarahmorgan/Guldi-Lab/Municode/LA transfer/10-05-2015_Codes/Title_3-ADVISORY_COMMISSIONS_AND_COMMITTEES-Chapter_3.16-CITIZENS_ECONOMY_AND_EFFICIENCY_COMMISSION.txt"")",697,697.0,697,697.0,,697,697,,,697.0,697.0,697.0
Number of Words in Document,369,"=hyperlink(""/Users/macarahmorgan/Guldi-Lab/Municode/LA transfer/10-05-2015_Codes/Title_3-ADVISORY_COMMISSIONS_AND_COMMITTEES-Chapter_3.18-ELECTION_COMMISSION.txt"")",553,553.0,553,553.0,,553,553,,,553.0,553.0,553.0
Number of Words in Document,370,"=hyperlink(""/Users/macarahmorgan/Guldi-Lab/Municode/LA transfer/10-05-2015_Codes/Title_3-ADVISORY_COMMISSIONS_AND_COMMITTEES-Chapter_3.20-EMERGENCY_MEDICAL_SERVICES_COMMISSION.txt"")",1356,1356.0,1356,1356.0,,1356,1356,,,1356.0,1356.0,1356.0
Number of Words in Document,371,"=hyperlink(""/Users/macarahmorgan/Guldi-Lab/Municode/LA transfer/10-05-2015_Codes/Title_3-ADVISORY_COMMISSIONS_AND_COMMITTEES-Chapter_3.26-FISH_AND_GAME_COMMISSION.txt"")",628,628.0,628,628.0,,628,628,,,628.0,628.0,628.0
