Column header,Document ID,Document,Count,Mean,Mode,Median,Standard deviation,Minimum,Maximum,Skewness,Kurtosis,25% quantile,50% quantile,75% quantile
Number of Syllables in Document,281,"=hyperlink(""/Users/macarahmorgan/Guldi-Lab/Municode/LA transfer/10-05-2015_Codes/Title_20-UTILITIES-Division_4-SOLID_WASTE-Chapter_20.58-MANDATORY_SOLID_WASTE_COLLECTION_IN_HIGH_DESERT_AREA.txt"")",1394,1394.0,1394,1394.0,,1394,1394,,,1394.0,1394.0,1394.0
Number of Syllables in Document,282,"=hyperlink(""/Users/macarahmorgan/Guldi-Lab/Municode/LA transfer/10-05-2015_Codes/Title_20-UTILITIES-Division_4-SOLID_WASTE-Chapter_20.60-ENFORCEMENT_AGENCY.txt"")",503,503.0,503,503.0,,503,503,,,503.0,503.0,503.0
Number of Syllables in Document,283,"=hyperlink(""/Users/macarahmorgan/Guldi-Lab/Municode/LA transfer/10-05-2015_Codes/Title_20-UTILITIES-Division_4-SOLID_WASTE-Chapter_20.64-PERMIT_REQUIREMENTS_GENERALLY.txt"")",2949,2949.0,2949,2949.0,,2949,2949,,,2949.0,2949.0,2949.0
Number of Syllables in Document,284,"=hyperlink(""/Users/macarahmorgan/Guldi-Lab/Municode/LA transfer/10-05-2015_Codes/Title_20-UTILITIES-Division_4-SOLID_WASTE-Chapter_20.68-SOLID-WASTE_FACILITIES_PERMITS.txt"")",2342,2342.0,2342,2342.0,,2342,2342,,,2342.0,2342.0,2342.0
Number of Syllables in Document,285,"=hyperlink(""/Users/macarahmorgan/Guldi-Lab/Municode/LA transfer/10-05-2015_Codes/Title_20-UTILITIES-Division_4-SOLID_WASTE-Chapter_20.70-FRANCHISE_REQUIREMENTS_FOR_SOLID_WASTE_HANDLING_SERVICES.txt"")",1819,1819.0,1819,1819.0,,1819,1819,,,1819.0,1819.0,1819.0
Number of Syllables in Document,286,"=hyperlink(""/Users/macarahmorgan/Guldi-Lab/Municode/LA transfer/10-05-2015_Codes/Title_20-UTILITIES-Division_4-SOLID_WASTE-Chapter_20.72-WASTE_COLLECTOR_PERMITS.txt"")",9485,9485.0,9485,9485.0,,9485,9485,,,9485.0,9485.0,9485.0
Number of Syllables in Document,287,"=hyperlink(""/Users/macarahmorgan/Guldi-Lab/Municode/LA transfer/10-05-2015_Codes/Title_20-UTILITIES-Division_4-SOLID_WASTE-Chapter_20.76-PERMIT_DENIAL,_REVISION,_SUSPENSION_AND_REVOCATION.txt"")",1381,1381.0,1381,1381.0,,1381,1381,,,1381.0,1381.0,1381.0
Number of Syllables in Document,288,"=hyperlink(""/Users/macarahmorgan/Guldi-Lab/Municode/LA transfer/10-05-2015_Codes/Title_20-UTILITIES-Division_4-SOLID_WASTE-Chapter_20.80-ENFORCEMENT_PROGRAM.txt"")",4615,4615.0,4615,4615.0,,4615,4615,,,4615.0,4615.0,4615.0
Number of Syllables in Document,289,"=hyperlink(""/Users/macarahmorgan/Guldi-Lab/Municode/LA transfer/10-05-2015_Codes/Title_20-UTILITIES-Division_4-SOLID_WASTE-Chapter_20.84-HEARINGS.txt"")",2976,2976.0,2976,2976.0,,2976,2976,,,2976.0,2976.0,2976.0
Number of Syllables in Document,290,"=hyperlink(""/Users/macarahmorgan/Guldi-Lab/Municode/LA transfer/10-05-2015_Codes/Title_20-UTILITIES-Division_4-SOLID_WASTE-Chapter_20.86-APPEALS_AND_INJUNCTIONS.txt"")",244,244.0,244,244.0,,244,244,,,244.0,244.0,244.0
Number of Syllables in Document,291,"=hyperlink(""/Users/macarahmorgan/Guldi-Lab/Municode/LA transfer/10-05-2015_Codes/Title_20-UTILITIES-Division_4-SOLID_WASTE-Chapter_20.87-CONSTRUCTION_AND_DEMOLITION_DEBRIS_RECYCLING_AND_REUSE.txt"")",6277,6277.0,6277,6277.0,,6277,6277,,,6277.0,6277.0,6277.0
Number of Syllables in Document,292,"=hyperlink(""/Users/macarahmorgan/Guldi-Lab/Municode/LA transfer/10-05-2015_Codes/Title_20-UTILITIES-Division_4-SOLID_WASTE-Chapter_20.88-SOLID_WASTE_MANAGEMENT_FEE.txt"")",4438,4438.0,4438,4438.0,,4438,4438,,,4438.0,4438.0,4438.0
Number of Syllables in Document,293,"=hyperlink(""/Users/macarahmorgan/Guldi-Lab/Municode/LA transfer/10-05-2015_Codes/Title_20-UTILITIES-Division_4-SOLID_WASTE-Chapter_20.89-SOLID_WASTE_GENERATION_SERVICE_CHARGE.txt"")",1799,1799.0,1799,1799.0,,1799,1799,,,1799.0,1799.0,1799.0
Number of Syllables in Document,294,"=hyperlink(""/Users/macarahmorgan/Guldi-Lab/Municode/LA transfer/10-05-2015_Codes/Title_20-UTILITIES-Division_4A-GARBAGE_DISPOSAL_DISTRICTS.txt"")",9308,9308.0,9308,9308.0,,9308,9308,,,9308.0,9308.0,9308.0
Number of Syllables in Document,295,"=hyperlink(""/Users/macarahmorgan/Guldi-Lab/Municode/LA transfer/10-05-2015_Codes/Title_20-UTILITIES-Division_5-FLOOD_CONTROL_DISTRICT_PROPERTY_AND_FACILITIES.txt"")",3894,3894.0,3894,3894.0,,3894,3894,,,3894.0,3894.0,3894.0
Number of Syllables in Document,296,"=hyperlink(""/Users/macarahmorgan/Guldi-Lab/Municode/LA transfer/10-05-2015_Codes/Title_20-UTILITIES-Division_6-COUNTY_SERVICE_AREAS_AND_COMMUNITY_FACILITIES_DISTRICTS.txt"")",2308,2308.0,2308,2308.0,,2308,2308,,,2308.0,2308.0,2308.0
Number of Syllables in Document,297,"=hyperlink(""/Users/macarahmorgan/Guldi-Lab/Municode/LA transfer/10-05-2015_Codes/Title_21-SUBDIVISIONS-Chapter_21.04-GENERAL_PROVISIONS.txt"")",1044,1044.0,1044,1044.0,,1044,1044,,,1044.0,1044.0,1044.0
Number of Syllables in Document,298,"=hyperlink(""/Users/macarahmorgan/Guldi-Lab/Municode/LA transfer/10-05-2015_Codes/Title_21-SUBDIVISIONS-Chapter_21.08-DEFINITIONS.txt"")",2058,2058.0,2058,2058.0,,2058,2058,,,2058.0,2058.0,2058.0
Number of Syllables in Document,299,"=hyperlink(""/Users/macarahmorgan/Guldi-Lab/Municode/LA transfer/10-05-2015_Codes/Title_21-SUBDIVISIONS-Chapter_21.12-SUBDIVISION_COMMITTEE.txt"")",357,357.0,357,357.0,,357,357,,,357.0,357.0,357.0
Number of Syllables in Document,300,"=hyperlink(""/Users/macarahmorgan/Guldi-Lab/Municode/LA transfer/10-05-2015_Codes/Title_21-SUBDIVISIONS-Chapter_21.16-GENERAL_REQUIREMENTS.txt"")",3779,3779.0,3779,3779.0,,3779,3779,,,3779.0,3779.0,3779.0
Number of Syllables in Document,301,"=hyperlink(""/Users/macarahmorgan/Guldi-Lab/Municode/LA transfer/10-05-2015_Codes/Title_21-SUBDIVISIONS-Chapter_21.20-SURVEYS.txt"")",1616,1616.0,1616,1616.0,,1616,1616,,,1616.0,1616.0,1616.0
Number of Syllables in Document,302,"=hyperlink(""/Users/macarahmorgan/Guldi-Lab/Municode/LA transfer/10-05-2015_Codes/Title_21-SUBDIVISIONS-Chapter_21.24-DESIGN_STANDARDS.txt"")",13157,13157.0,13157,13157.0,,13157,13157,,,13157.0,13157.0,13157.0
Number of Syllables in Document,303,"=hyperlink(""/Users/macarahmorgan/Guldi-Lab/Municode/LA transfer/10-05-2015_Codes/Title_21-SUBDIVISIONS-Chapter_21.28-DEDICATIONS.txt"")",4212,4212.0,4212,4212.0,,4212,4212,,,4212.0,4212.0,4212.0
Number of Syllables in Document,304,"=hyperlink(""/Users/macarahmorgan/Guldi-Lab/Municode/LA transfer/10-05-2015_Codes/Title_21-SUBDIVISIONS-Chapter_21.32-IMPROVEMENTS.txt"")",8951,8951.0,8951,8951.0,,8951,8951,,,8951.0,8951.0,8951.0
Number of Syllables in Document,305,"=hyperlink(""/Users/macarahmorgan/Guldi-Lab/Municode/LA transfer/10-05-2015_Codes/Title_21-SUBDIVISIONS-Chapter_21.36-BONDS_AND_DEPOSITS.txt"")",3466,3466.0,3466,3466.0,,3466,3466,,,3466.0,3466.0,3466.0
Number of Syllables in Document,306,"=hyperlink(""/Users/macarahmorgan/Guldi-Lab/Municode/LA transfer/10-05-2015_Codes/Title_21-SUBDIVISIONS-Chapter_21.38-VESTING_TENTATIVE_MAP.txt"")",1539,1539.0,1539,1539.0,,1539,1539,,,1539.0,1539.0,1539.0
Number of Syllables in Document,307,"=hyperlink(""/Users/macarahmorgan/Guldi-Lab/Municode/LA transfer/10-05-2015_Codes/Title_21-SUBDIVISIONS-Chapter_21.40-TENTATIVE_MAPS.txt"")",3586,3586.0,3586,3586.0,,3586,3586,,,3586.0,3586.0,3586.0
Number of Syllables in Document,308,"=hyperlink(""/Users/macarahmorgan/Guldi-Lab/Municode/LA transfer/10-05-2015_Codes/Title_21-SUBDIVISIONS-Chapter_21.44-FINAL_MAPS_AND_PARCEL_MAPS.txt"")",14260,14260.0,14260,14260.0,,14260,14260,,,14260.0,14260.0,14260.0
Number of Syllables in Document,309,"=hyperlink(""/Users/macarahmorgan/Guldi-Lab/Municode/LA transfer/10-05-2015_Codes/Title_21-SUBDIVISIONS-Chapter_21.48-MINOR_LAND_DIVISIONS.txt"")",4176,4176.0,4176,4176.0,,4176,4176,,,4176.0,4176.0,4176.0
Number of Syllables in Document,310,"=hyperlink(""/Users/macarahmorgan/Guldi-Lab/Municode/LA transfer/10-05-2015_Codes/Title_21-SUBDIVISIONS-Chapter_21.52-MODIFICATIONS.txt"")",1876,1876.0,1876,1876.0,,1876,1876,,,1876.0,1876.0,1876.0
Number of Syllables in Document,311,"=hyperlink(""/Users/macarahmorgan/Guldi-Lab/Municode/LA transfer/10-05-2015_Codes/Title_21-SUBDIVISIONS-Chapter_21.56-APPEALS.txt"")",1664,1664.0,1664,1664.0,,1664,1664,,,1664.0,1664.0,1664.0
Number of Syllables in Document,312,"=hyperlink(""/Users/macarahmorgan/Guldi-Lab/Municode/LA transfer/10-05-2015_Codes/Title_21-SUBDIVISIONS-Chapter_21.60-CERTIFICATES_OF_COMPLIANCE—NOTICES_OF_VIOLATION.txt"")",1146,1146.0,1146,1146.0,,1146,1146,,,1146.0,1146.0,1146.0
Number of Syllables in Document,313,"=hyperlink(""/Users/macarahmorgan/Guldi-Lab/Municode/LA transfer/10-05-2015_Codes/Title_21-SUBDIVISIONS-Chapter_21.62-SUBDIVISION_FILING_FEES_AND_DEPOSITS.txt"")",6694,6694.0,6694,6694.0,,6694,6694,,,6694.0,6694.0,6694.0
Number of Syllables in Document,314,"=hyperlink(""/Users/macarahmorgan/Guldi-Lab/Municode/LA transfer/10-05-2015_Codes/Title_22-PLANNING_AND_ZONING-APPENDIX_1-LEGISLATIVE_HISTORY_FOR_ORDINANCE_1494.txt"")",29108,29108.0,29108,29108.0,,29108,29108,,,29108.0,29108.0,29108.0
Number of Syllables in Document,315,"=hyperlink(""/Users/macarahmorgan/Guldi-Lab/Municode/LA transfer/10-05-2015_Codes/Title_22-PLANNING_AND_ZONING-APPENDIX_2-CROSS_REFERENCE_TABLE_FOR_ORDINANCE_1494.txt"")",1753,1753.0,1753,1753.0,,1753,1753,,,1753.0,1753.0,1753.0
Number of Syllables in Document,316,"=hyperlink(""/Users/macarahmorgan/Guldi-Lab/Municode/LA transfer/10-05-2015_Codes/Title_22-PLANNING_AND_ZONING-APPENDIX_3-MINIMUM_DIMENSIONS_FOR_PARKING_STALLS.txt"")",14,14.0,14,14.0,,14,14,,,14.0,14.0,14.0
Number of Syllables in Document,317,"=hyperlink(""/Users/macarahmorgan/Guldi-Lab/Municode/LA transfer/10-05-2015_Codes/Title_22-PLANNING_AND_ZONING-Division_1-PLANNING_AND_ZONING-Chapter_22.04-INTRODUCTORY_PROVISIONS.txt"")",1434,1434.0,1434,1434.0,,1434,1434,,,1434.0,1434.0,1434.0
Number of Syllables in Document,318,"=hyperlink(""/Users/macarahmorgan/Guldi-Lab/Municode/LA transfer/10-05-2015_Codes/Title_22-PLANNING_AND_ZONING-Division_1-PLANNING_AND_ZONING-Chapter_22.08-DEFINITIONS.txt"")",24930,24930.0,24930,24930.0,,24930,24930,,,24930.0,24930.0,24930.0
Number of Syllables in Document,319,"=hyperlink(""/Users/macarahmorgan/Guldi-Lab/Municode/LA transfer/10-05-2015_Codes/Title_22-PLANNING_AND_ZONING-Division_1-PLANNING_AND_ZONING-Chapter_22.12-ZONES_AND_DISTRICTS.txt"")",1778,1778.0,1778,1778.0,,1778,1778,,,1778.0,1778.0,1778.0
Number of Syllables in Document,320,"=hyperlink(""/Users/macarahmorgan/Guldi-Lab/Municode/LA transfer/10-05-2015_Codes/Title_22-PLANNING_AND_ZONING-Division_1-PLANNING_AND_ZONING-Chapter_22.16-ZONED_DISTRICTS_AND_MAPS.txt"")",12528,12528.0,12528,12528.0,,12528,12528,,,12528.0,12528.0,12528.0
Number of Syllables in Document,321,"=hyperlink(""/Users/macarahmorgan/Guldi-Lab/Municode/LA transfer/10-05-2015_Codes/Title_22-PLANNING_AND_ZONING-Division_1-PLANNING_AND_ZONING-Chapter_22.20-RESIDENTIAL_ZONES.txt"")",22319,22319.0,22319,22319.0,,22319,22319,,,22319.0,22319.0,22319.0
Number of Syllables in Document,322,"=hyperlink(""/Users/macarahmorgan/Guldi-Lab/Municode/LA transfer/10-05-2015_Codes/Title_22-PLANNING_AND_ZONING-Division_1-PLANNING_AND_ZONING-Chapter_22.24-AGRICULTURAL_ZONES.txt"")",12406,12406.0,12406,12406.0,,12406,12406,,,12406.0,12406.0,12406.0
Number of Syllables in Document,323,"=hyperlink(""/Users/macarahmorgan/Guldi-Lab/Municode/LA transfer/10-05-2015_Codes/Title_22-PLANNING_AND_ZONING-Division_1-PLANNING_AND_ZONING-Chapter_22.28-COMMERCIAL_ZONES.txt"")",35431,35431.0,35431,35431.0,,35431,35431,,,35431.0,35431.0,35431.0
Number of Syllables in Document,324,"=hyperlink(""/Users/macarahmorgan/Guldi-Lab/Municode/LA transfer/10-05-2015_Codes/Title_22-PLANNING_AND_ZONING-Division_1-PLANNING_AND_ZONING-Chapter_22.32-INDUSTRIAL_ZONES.txt"")",12971,12971.0,12971,12971.0,,12971,12971,,,12971.0,12971.0,12971.0
Number of Syllables in Document,325,"=hyperlink(""/Users/macarahmorgan/Guldi-Lab/Municode/LA transfer/10-05-2015_Codes/Title_22-PLANNING_AND_ZONING-Division_1-PLANNING_AND_ZONING-Chapter_22.36-PUBLICLY_OWNED_PROPERTY.txt"")",606,606.0,606,606.0,,606,606,,,606.0,606.0,606.0
Number of Syllables in Document,326,"=hyperlink(""/Users/macarahmorgan/Guldi-Lab/Municode/LA transfer/10-05-2015_Codes/Title_22-PLANNING_AND_ZONING-Division_1-PLANNING_AND_ZONING-Chapter_22.40-SPECIAL_PURPOSE_AND_COMBINING_ZONES.txt"")",32582,32582.0,32582,32582.0,,32582,32582,,,32582.0,32582.0,32582.0
Number of Syllables in Document,327,"=hyperlink(""/Users/macarahmorgan/Guldi-Lab/Municode/LA transfer/10-05-2015_Codes/Title_22-PLANNING_AND_ZONING-Division_1-PLANNING_AND_ZONING-Chapter_22.48-YARDS,_HIGHWAY_LINES_AND_HIGHWAYS.txt"")",12684,12684.0,12684,12684.0,,12684,12684,,,12684.0,12684.0,12684.0
Number of Syllables in Document,328,"=hyperlink(""/Users/macarahmorgan/Guldi-Lab/Municode/LA transfer/10-05-2015_Codes/Title_22-PLANNING_AND_ZONING-Division_1-PLANNING_AND_ZONING-Chapter_22.60-ADMINISTRATION*.txt"")",17053,17053.0,17053,17053.0,,17053,17053,,,17053.0,17053.0,17053.0
Number of Syllables in Document,329,"=hyperlink(""/Users/macarahmorgan/Guldi-Lab/Municode/LA transfer/10-05-2015_Codes/Title_22-PLANNING_AND_ZONING-Division_1-PLANNING_AND_ZONING-Chapter_22.62-ADULT_BUSINESSES.txt"")",4525,4525.0,4525,4525.0,,4525,4525,,,4525.0,4525.0,4525.0
Number of Syllables in Document,330,"=hyperlink(""/Users/macarahmorgan/Guldi-Lab/Municode/LA transfer/10-05-2015_Codes/Title_22-PLANNING_AND_ZONING-Division_1-PLANNING_AND_ZONING-Chapter_22.64-LEGISLATIVE_PROVISIONS.txt"")",1519,1519.0,1519,1519.0,,1519,1519,,,1519.0,1519.0,1519.0
Number of Syllables in Document,331,"=hyperlink(""/Users/macarahmorgan/Guldi-Lab/Municode/LA transfer/10-05-2015_Codes/Title_22-PLANNING_AND_ZONING-Division_2-ADDITIONAL_REGULATIONS.txt"")",16320,16320.0,16320,16320.0,,16320,16320,,,16320.0,16320.0,16320.0
Number of Syllables in Document,332,"=hyperlink(""/Users/macarahmorgan/Guldi-Lab/Municode/LA transfer/10-05-2015_Codes/Title_26-BUILDING_CODE-APPENDIX_A-Legislative_History_for_Ordinance_2225..txt"")",15073,15073.0,15073,15073.0,,15073,15073,,,15073.0,15073.0,15073.0
Number of Syllables in Document,333,"=hyperlink(""/Users/macarahmorgan/Guldi-Lab/Municode/LA transfer/10-05-2015_Codes/Title_26-BUILDING_CODE-APPENDIX_J-GRADING.txt"")",21134,21134.0,21134,21134.0,,21134,21134,,,21134.0,21134.0,21134.0
Number of Syllables in Document,334,"=hyperlink(""/Users/macarahmorgan/Guldi-Lab/Municode/LA transfer/10-05-2015_Codes/Title_26-BUILDING_CODE-CHAPTER_1-ADMINISTRATION.txt"")",34161,34161.0,34161,34161.0,,34161,34161,,,34161.0,34161.0,34161.0
Number of Syllables in Document,335,"=hyperlink(""/Users/macarahmorgan/Guldi-Lab/Municode/LA transfer/10-05-2015_Codes/Title_26-BUILDING_CODE-CHAPTER_10-MEANS_OF_EGRESS.txt"")",90,90.0,90,90.0,,90,90,,,90.0,90.0,90.0
Number of Syllables in Document,336,"=hyperlink(""/Users/macarahmorgan/Guldi-Lab/Municode/LA transfer/10-05-2015_Codes/Title_26-BUILDING_CODE-CHAPTER_12-INTERIOR_ENVIRONMENT.txt"")",1178,1178.0,1178,1178.0,,1178,1178,,,1178.0,1178.0,1178.0
Number of Syllables in Document,337,"=hyperlink(""/Users/macarahmorgan/Guldi-Lab/Municode/LA transfer/10-05-2015_Codes/Title_26-BUILDING_CODE-CHAPTER_14-EXTERIOR_WALLS.txt"")",1179,1179.0,1179,1179.0,,1179,1179,,,1179.0,1179.0,1179.0
Number of Syllables in Document,338,"=hyperlink(""/Users/macarahmorgan/Guldi-Lab/Municode/LA transfer/10-05-2015_Codes/Title_26-BUILDING_CODE-CHAPTER_15-ROOF_ASSEMBLIES_AND_ROOFTOP_STRUCTURES.txt"")",498,498.0,498,498.0,,498,498,,,498.0,498.0,498.0
Number of Syllables in Document,339,"=hyperlink(""/Users/macarahmorgan/Guldi-Lab/Municode/LA transfer/10-05-2015_Codes/Title_26-BUILDING_CODE-CHAPTER_16-STRUCTURAL_DESIGN.txt"")",10717,10717.0,10717,10717.0,,10717,10717,,,10717.0,10717.0,10717.0
Number of Syllables in Document,340,"=hyperlink(""/Users/macarahmorgan/Guldi-Lab/Municode/LA transfer/10-05-2015_Codes/Title_26-BUILDING_CODE-CHAPTER_17-STRUCTURAL_TESTS_AND_SPECIAL_INSPECTIONS.txt"")",3056,3056.0,3056,3056.0,,3056,3056,,,3056.0,3056.0,3056.0
Number of Syllables in Document,341,"=hyperlink(""/Users/macarahmorgan/Guldi-Lab/Municode/LA transfer/10-05-2015_Codes/Title_26-BUILDING_CODE-CHAPTER_18-SOILS_AND_FOUNDATIONS.txt"")",864,864.0,864,864.0,,864,864,,,864.0,864.0,864.0
Number of Syllables in Document,342,"=hyperlink(""/Users/macarahmorgan/Guldi-Lab/Municode/LA transfer/10-05-2015_Codes/Title_26-BUILDING_CODE-CHAPTER_19-CONCRETE.txt"")",3011,3011.0,3011,3011.0,,3011,3011,,,3011.0,3011.0,3011.0
Number of Syllables in Document,343,"=hyperlink(""/Users/macarahmorgan/Guldi-Lab/Municode/LA transfer/10-05-2015_Codes/Title_26-BUILDING_CODE-CHAPTER_22-STEEL.txt"")",295,295.0,295,295.0,,295,295,,,295.0,295.0,295.0
Number of Syllables in Document,344,"=hyperlink(""/Users/macarahmorgan/Guldi-Lab/Municode/LA transfer/10-05-2015_Codes/Title_26-BUILDING_CODE-CHAPTER_23-WOOD.txt"")",12471,12471.0,12471,12471.0,,12471,12471,,,12471.0,12471.0,12471.0
Number of Syllables in Document,345,"=hyperlink(""/Users/macarahmorgan/Guldi-Lab/Municode/LA transfer/10-05-2015_Codes/Title_26-BUILDING_CODE-CHAPTER_26.150-FIRE_ZONES.txt"")",21099,21099.0,21099,21099.0,,21099,21099,,,21099.0,21099.0,21099.0
Number of Syllables in Document,346,"=hyperlink(""/Users/macarahmorgan/Guldi-Lab/Municode/LA transfer/10-05-2015_Codes/Title_26-BUILDING_CODE-CHAPTER_34-EXISTING_STRUCTURES.txt"")",3247,3247.0,3247,3247.0,,3247,3247,,,3247.0,3247.0,3247.0
Number of Syllables in Document,347,"=hyperlink(""/Users/macarahmorgan/Guldi-Lab/Municode/LA transfer/10-05-2015_Codes/Title_26-BUILDING_CODE-CHAPTER_65-SIGNS.txt"")",2767,2767.0,2767,2767.0,,2767,2767,,,2767.0,2767.0,2767.0
Number of Syllables in Document,348,"=hyperlink(""/Users/macarahmorgan/Guldi-Lab/Municode/LA transfer/10-05-2015_Codes/Title_26-BUILDING_CODE-CHAPTER_66-SPECIAL_SAFETY_PROVISIONS.txt"")",2479,2479.0,2479,2479.0,,2479,2479,,,2479.0,2479.0,2479.0
Number of Syllables in Document,349,"=hyperlink(""/Users/macarahmorgan/Guldi-Lab/Municode/LA transfer/10-05-2015_Codes/Title_26-BUILDING_CODE-CHAPTER_67-SECURITY_PROVISIONS.txt"")",4202,4202.0,4202,4202.0,,4202,4202,,,4202.0,4202.0,4202.0
Number of Syllables in Document,350,"=hyperlink(""/Users/macarahmorgan/Guldi-Lab/Municode/LA transfer/10-05-2015_Codes/Title_26-BUILDING_CODE-CHAPTER_68-EXPEDITED_PERMITTING_FOR_SMALL_RESIDENTIAL_ROOFTOP_SOLAR_ENERGY_SYSTEMS.txt"")",1863,1863.0,1863,1863.0,,1863,1863,,,1863.0,1863.0,1863.0
Number of Syllables in Document,351,"=hyperlink(""/Users/macarahmorgan/Guldi-Lab/Municode/LA transfer/10-05-2015_Codes/Title_26-BUILDING_CODE-CHAPTER_69-TRAILER_COACHES.txt"")",1488,1488.0,1488,1488.0,,1488,1488,,,1488.0,1488.0,1488.0
Number of Syllables in Document,352,"=hyperlink(""/Users/macarahmorgan/Guldi-Lab/Municode/LA transfer/10-05-2015_Codes/Title_26-BUILDING_CODE-CHAPTER_7A_[SFM]-MATERIALS_AND_CONSTRUCTION_METHODS_FOR_EXTERIOR_WILDFIRE_EXPOSURE.txt"")",3069,3069.0,3069,3069.0,,3069,3069,,,3069.0,3069.0,3069.0
Number of Syllables in Document,353,"=hyperlink(""/Users/macarahmorgan/Guldi-Lab/Municode/LA transfer/10-05-2015_Codes/Title_26-BUILDING_CODE-CHAPTER_94-REPAIR_OF_WELDED_STEEL_MOMENT_FRAME_BUILDINGS_LOCATED_IN_HIGH_EARTHQUAKE_DAMAGED_AREAS.txt"")",2907,2907.0,2907,2907.0,,2907,2907,,,2907.0,2907.0,2907.0
Number of Syllables in Document,354,"=hyperlink(""/Users/macarahmorgan/Guldi-Lab/Municode/LA transfer/10-05-2015_Codes/Title_26-BUILDING_CODE-CHAPTER_95-EARTHQUAKE_HAZARD_REDUCTION_FOR_EXISTING_CONCRETE_TILT-UP_BUILDINGS.txt"")",4815,4815.0,4815,4815.0,,4815,4815,,,4815.0,4815.0,4815.0
Number of Syllables in Document,355,"=hyperlink(""/Users/macarahmorgan/Guldi-Lab/Municode/LA transfer/10-05-2015_Codes/Title_26-BUILDING_CODE-CHAPTER_96-EARTHQUAKE_HAZARD_REDUCTION_FOR_EXISTING_UNREINFORCED_MASONRY_BEARING_WALL_BUILDINGS.txt"")",5639,5639.0,5639,5639.0,,5639,5639,,,5639.0,5639.0,5639.0
Number of Syllables in Document,356,"=hyperlink(""/Users/macarahmorgan/Guldi-Lab/Municode/LA transfer/10-05-2015_Codes/Title_26-BUILDING_CODE-CHAPTER_98-UNOCCUPIED_BUILDINGS,_STRUCTURES,_AND_SPECIAL_HAZARDS.txt"")",2658,2658.0,2658,2658.0,,2658,2658,,,2658.0,2658.0,2658.0
Number of Syllables in Document,357,"=hyperlink(""/Users/macarahmorgan/Guldi-Lab/Municode/LA transfer/10-05-2015_Codes/Title_26-BUILDING_CODE-CHAPTER_99-BUILDING_AND_PROPERTY_REHABILITATION.txt"")",10717,10717.0,10717,10717.0,,10717,10717,,,10717.0,10717.0,10717.0
Number of Syllables in Document,358,"=hyperlink(""/Users/macarahmorgan/Guldi-Lab/Municode/LA transfer/10-05-2015_Codes/Title_27-ELECTRICAL_CODE.txt"")",15879,15879.0,15879,15879.0,,15879,15879,,,15879.0,15879.0,15879.0
Number of Syllables in Document,359,"=hyperlink(""/Users/macarahmorgan/Guldi-Lab/Municode/LA transfer/10-05-2015_Codes/Title_28-PLUMBING_CODE.txt"")",55487,55487.0,55487,55487.0,,55487,55487,,,55487.0,55487.0,55487.0
Number of Syllables in Document,360,"=hyperlink(""/Users/macarahmorgan/Guldi-Lab/Municode/LA transfer/10-05-2015_Codes/Title_29-MECHANICAL_CODE.txt"")",12622,12622.0,12622,12622.0,,12622,12622,,,12622.0,12622.0,12622.0
Number of Syllables in Document,361,"=hyperlink(""/Users/macarahmorgan/Guldi-Lab/Municode/LA transfer/10-05-2015_Codes/Title_3-ADVISORY_COMMISSIONS_AND_COMMITTEES-Chapter_3.08-AVIATION_COMMISSION.txt"")",1236,1236.0,1236,1236.0,,1236,1236,,,1236.0,1236.0,1236.0
Number of Syllables in Document,362,"=hyperlink(""/Users/macarahmorgan/Guldi-Lab/Municode/LA transfer/10-05-2015_Codes/Title_3-ADVISORY_COMMISSIONS_AND_COMMITTEES-Chapter_3.10-CIVIL_SERVICE_COMMISSION.txt"")",291,291.0,291,291.0,,291,291,,,291.0,291.0,291.0
Number of Syllables in Document,363,"=hyperlink(""/Users/macarahmorgan/Guldi-Lab/Municode/LA transfer/10-05-2015_Codes/Title_3-ADVISORY_COMMISSIONS_AND_COMMITTEES-Chapter_3.100-OTHER_BOARDS,_COMMISSIONS_AND_BODIES.txt"")",1631,1631.0,1631,1631.0,,1631,1631,,,1631.0,1631.0,1631.0
Number of Syllables in Document,364,"=hyperlink(""/Users/macarahmorgan/Guldi-Lab/Municode/LA transfer/10-05-2015_Codes/Title_3-ADVISORY_COMMISSIONS_AND_COMMITTEES-Chapter_3.12-SMALL_BUSINESS_COMMISSION.txt"")",1630,1630.0,1630,1630.0,,1630,1630,,,1630.0,1630.0,1630.0
Number of Syllables in Document,365,"=hyperlink(""/Users/macarahmorgan/Guldi-Lab/Municode/LA transfer/10-05-2015_Codes/Title_3-ADVISORY_COMMISSIONS_AND_COMMITTEES-Chapter_3.13-CONSUMER_AFFAIRS_ADVISORY_COMMISSION.txt"")",1459,1459.0,1459,1459.0,,1459,1459,,,1459.0,1459.0,1459.0
Number of Syllables in Document,366,"=hyperlink(""/Users/macarahmorgan/Guldi-Lab/Municode/LA transfer/10-05-2015_Codes/Title_3-ADVISORY_COMMISSIONS_AND_COMMITTEES-Chapter_3.14-DELINQUENCY_AND_CRIME_COMMISSION.txt"")",664,664.0,664,664.0,,664,664,,,664.0,664.0,664.0
